Stack_Number,Frame_Index,Z_Coordinate
1030,6,2960.8250000000003
1030,5,2959.8250000000003
1030,4,2958.8250000000003
1030,8,2962.8250000000003
1030,2,2956.8250000000003
1030,1,2955.8250000000003
1030,0,2954.8250000000003
1030,3,2957.8250000000003
1031,8,2962.8
1031,7,2961.8
1031,6,2960.8
1031,5,2959.8
1031,4,2958.8
1031,3,2957.8
1031,1,2955.8
1031,2,2956.8
1031,0,2954.8
1032,8,2962.4750000000004
1032,4,2958.4750000000004
1032,6,2960.4750000000004
1032,7,2961.4750000000004
1032,5,2959.4750000000004
1032,2,2956.4750000000004
1032,1,2955.4750000000004
1032,0,2954.4750000000004
1032,3,2957.4750000000004
1033,8,2962.5
1033,6,2960.5
1033,5,2959.5
1033,4,2958.5
1033,3,2957.5
1033,7,2961.5
1033,1,2955.5
1033,0,2954.5
1033,2,2956.5
1034,8,2962.5
1034,7,2961.5
1034,6,2960.5
1034,5,2959.5
1034,4,2958.5
1034,3,2957.5
1034,1,2955.5
1034,0,2954.5
1034,2,2956.5
1035,7,2961.125
1035,8,2962.125
1035,4,2958.125
1035,5,2959.125
1035,3,2957.125
1035,6,2960.125
1035,1,2955.125
1035,2,2956.125
1035,0,2954.125
1036,8,2962.1000000000004
1036,6,2960.1000000000004
1036,5,2959.1000000000004
1036,4,2958.1000000000004
1036,3,2957.1000000000004
1036,7,2961.1000000000004
1036,1,2955.1000000000004
1036,0,2954.1000000000004
1036,2,2956.1000000000004
1037,8,2963.7250000000004
1037,7,2962.7250000000004
1037,6,2961.7250000000004
1037,5,2960.7250000000004
1037,4,2959.7250000000004
1037,3,2958.7250000000004
1037,1,2956.7250000000004
1037,0,2955.7250000000004
1037,2,2957.7250000000004
1038,7,2962.5750000000003
1038,4,2959.5750000000003
1038,6,2961.5750000000003
1038,5,2960.5750000000003
1038,8,2963.5750000000003
1038,3,2958.5750000000003
1038,1,2956.5750000000003
1038,0,2955.5750000000003
1038,2,2957.5750000000003
1039,8,2963.425
1039,6,2961.425
1039,5,2960.425
1039,4,2959.425
1039,3,2958.425
1039,7,2962.425
1039,1,2956.425
1039,0,2955.425
1039,2,2957.425
1040,8,2963.4
1040,7,2962.4
1040,6,2961.4
1040,5,2960.4
1040,4,2959.4
1040,3,2958.4
1040,1,2956.4
1040,0,2955.4
1040,2,2957.4
1041,6,2961.3
1041,7,2962.3
1041,8,2963.3
1041,5,2960.3
1041,3,2958.3
1041,4,2959.3
1041,1,2956.3
1041,0,2955.3
1041,2,2957.3
1042,0,2955.4
1042,1,2956.4
1042,2,2957.4
1042,3,2958.4
1042,4,2959.4
1042,5,2960.4
1042,6,2961.4
1042,7,2962.4
1042,8,2963.4
1043,5,2960.125
1043,4,2959.125
1043,3,2958.125
1043,2,2957.125
1043,6,2961.125
1043,0,2955.125
1043,1,2956.125
1043,8,2963.125
1043,7,2962.125
1044,7,2962.025
1044,6,2961.025
1044,5,2960.025
1044,8,2963.025
1044,3,2958.025
1044,2,2957.025
1044,1,2956.025
1044,4,2959.025
1044,0,2955.025
1045,8,2962.925
1045,6,2960.925
1045,5,2959.925
1045,7,2961.925
1045,3,2957.925
1045,2,2956.925
1045,1,2955.925
1045,0,2954.925
1045,4,2958.925
1046,8,2962.9500000000003
1046,7,2961.9500000000003
1046,5,2959.9500000000003
1046,6,2960.9500000000003
1046,3,2957.9500000000003
1046,1,2955.9500000000003
1046,0,2954.9500000000003
1046,4,2958.9500000000003
1046,2,2956.9500000000003
1047,7,2961.8250000000003
1047,0,2954.8250000000003
1047,1,2955.8250000000003
1047,2,2956.8250000000003
1047,3,2957.8250000000003
1047,4,2958.8250000000003
1047,5,2959.8250000000003
1047,6,2960.8250000000003
1047,8,2962.8250000000003
1048,8,2962.8
1048,6,2960.8
1048,5,2959.8
1048,4,2958.8
1048,3,2957.8
1048,2,2956.8
1048,1,2955.8
1048,0,2954.8
1048,7,2961.8
1049,8,2962.4750000000004
1049,7,2961.4750000000004
1049,6,2960.4750000000004
1049,5,2959.4750000000004
1049,3,2957.4750000000004
1049,2,2956.4750000000004
1049,1,2955.4750000000004
1049,0,2954.4750000000004
1049,4,2958.4750000000004
1050,6,2960.5
1050,0,2954.5
1050,1,2955.5
1050,2,2956.5
1050,3,2957.5
1050,4,2958.5
1050,7,2961.5
1050,8,2962.5
1050,5,2959.5
1051,8,2962.5
1051,0,2954.5
1051,1,2955.5
1051,6,2960.5
1051,2,2956.5
1051,3,2957.5
1051,5,2959.5
1051,4,2958.5
1051,7,2961.5
1052,8,2962.125
1052,7,2961.125
1052,5,2959.125
1052,4,2958.125
1052,6,2960.125
1052,2,2956.125
1052,1,2955.125
1052,0,2954.125
1052,3,2957.125
1053,8,2962.1000000000004
1053,6,2960.1000000000004
1053,5,2959.1000000000004
1053,7,2961.1000000000004
1053,2,2956.1000000000004
1053,1,2955.1000000000004
1053,0,2954.1000000000004
1053,3,2957.1000000000004
1053,4,2958.1000000000004
1054,0,2955.7250000000004
1054,1,2956.7250000000004
1054,8,2963.7250000000004
1054,7,2962.7250000000004
1054,6,2961.7250000000004
1054,5,2960.7250000000004
1054,4,2959.7250000000004
1054,2,2957.7250000000004
1054,3,2958.7250000000004
1055,8,2963.5750000000003
1055,7,2962.5750000000003
1055,6,2961.5750000000003
1055,4,2959.5750000000003
1055,3,2958.5750000000003
1055,2,2957.5750000000003
1055,1,2956.5750000000003
1055,0,2955.5750000000003
1055,5,2960.5750000000003
1056,5,2960.425
1056,0,2955.425
1056,1,2956.425
1056,2,2957.425
1056,4,2959.425
1056,7,2962.425
1056,8,2963.425
1056,6,2961.425
1056,3,2958.425
1057,5,2960.4
1057,6,2961.4
1057,8,2963.4
1057,3,2958.4
1057,1,2956.4
1057,4,2959.4
1057,2,2957.4
1057,7,2962.4
1057,0,2955.4
1058,1,2956.3
1058,2,2957.3
1058,3,2958.3
1058,4,2959.3
1058,5,2960.3
1058,6,2961.3
1058,8,2963.3
1058,7,2962.3
1058,0,2955.3
1059,8,2963.4
1059,7,2962.4
1059,6,2961.4
1059,5,2960.4
1059,3,2958.4
1059,2,2957.4
1059,1,2956.4
1059,0,2955.4
1059,4,2959.4
1060,1,2956.125
1060,0,2955.125
1060,8,2963.125
1060,2,2957.125
1060,3,2958.125
1060,5,2960.125
1060,6,2961.125
1060,7,2962.125
1060,4,2959.125
1061,0,2955.025
1061,8,2963.025
1061,7,2962.025
1061,6,2961.025
1061,5,2960.025
1061,4,2959.025
1061,3,2958.025
1061,2,2957.025
1061,1,2956.025
1062,8,2962.925
1062,6,2960.925
1062,5,2959.925
1062,4,2958.925
1062,3,2957.925
1062,2,2956.925
1062,1,2955.925
1062,0,2954.925
1062,7,2961.925
1063,6,2960.9500000000003
1063,5,2959.9500000000003
1063,1,2955.9500000000003
1063,3,2957.9500000000003
1063,2,2956.9500000000003
1063,7,2961.9500000000003
1063,4,2958.9500000000003
1063,0,2954.9500000000003
1063,8,2962.9500000000003
1064,2,2956.8250000000003
1064,3,2957.8250000000003
1064,5,2959.8250000000003
1064,6,2960.8250000000003
1064,7,2961.8250000000003
1064,8,2962.8250000000003
1064,0,2954.8250000000003
1064,1,2955.8250000000003
1064,4,2958.8250000000003
1065,8,2962.8
1065,7,2961.8
1065,1,2955.8
1065,2,2956.8
1065,3,2957.8
1065,4,2958.8
1065,5,2959.8
1065,6,2960.8
1065,0,2954.8
1066,0,2954.4750000000004
1066,7,2961.4750000000004
1066,6,2960.4750000000004
1066,5,2959.4750000000004
1066,4,2958.4750000000004
1066,3,2957.4750000000004
1066,2,2956.4750000000004
1066,8,2962.4750000000004
1066,1,2955.4750000000004
1067,0,2954.5
1067,7,2961.5
1067,1,2955.5
1067,2,2956.5
1067,3,2957.5
1067,4,2958.5
1067,5,2959.5
1067,6,2960.5
1067,8,2962.5
1068,1,2955.5
1068,7,2961.5
1068,6,2960.5
1068,5,2959.5
1068,4,2958.5
1068,3,2957.5
1068,2,2956.5
1068,8,2962.5
1068,0,2954.5
1069,1,2955.125
1069,8,2962.125
1069,2,2956.125
1069,3,2957.125
1069,4,2958.125
1069,5,2959.125
1069,6,2960.125
1069,7,2961.125
1069,0,2954.125
1070,3,2957.1000000000004
1070,2,2956.1000000000004
1070,1,2955.1000000000004
1070,0,2954.1000000000004
1070,6,2960.1000000000004
1070,7,2961.1000000000004
1070,5,2959.1000000000004
1070,4,2958.1000000000004
1070,8,2962.1000000000004
1071,0,2955.7250000000004
1071,1,2956.7250000000004
1071,3,2958.7250000000004
1071,4,2959.7250000000004
1071,5,2960.7250000000004
1071,2,2957.7250000000004
1071,7,2962.7250000000004
1071,6,2961.7250000000004
1071,8,2963.7250000000004
1072,0,2955.5750000000003
1072,1,2956.5750000000003
1072,2,2957.5750000000003
1072,3,2958.5750000000003
1072,4,2959.5750000000003
1072,5,2960.5750000000003
1072,6,2961.5750000000003
1072,7,2962.5750000000003
1072,8,2963.5750000000003
1073,7,2962.425
1073,8,2963.425
1073,6,2961.425
1073,5,2960.425
1073,4,2959.425
1073,3,2958.425
1073,2,2957.425
1073,0,2955.425
1073,1,2956.425
1074,6,2961.4
1074,2,2957.4
1074,7,2962.4
1074,4,2959.4
1074,8,2963.4
1074,0,2955.4
1074,1,2956.4
1074,5,2960.4
1074,3,2958.4
1075,3,2958.3
1075,2,2957.3
1075,1,2956.3
1075,0,2955.3
1075,5,2960.3
1075,4,2959.3
1075,8,2963.3
1075,7,2962.3
1075,6,2961.3
1076,2,2957.4
1076,3,2958.4
1076,4,2959.4
1076,5,2960.4
1076,6,2961.4
1076,8,2963.4
1076,7,2962.4
1076,0,2955.4
1076,1,2956.4
1077,0,2955.125
1077,7,2962.125
1077,6,2961.125
1077,1,2956.125
1077,4,2959.125
1077,3,2958.125
1077,2,2957.125
1077,5,2960.125
1077,8,2963.125
1078,8,2963.025
1078,7,2962.025
1078,6,2961.025
1078,5,2960.025
1078,4,2959.025
1078,3,2958.025
1078,2,2957.025
1078,0,2955.025
1078,1,2956.025
1079,8,2962.925
1079,7,2961.925
1079,6,2960.925
1079,1,2955.925
1079,5,2959.925
1079,4,2958.925
1079,3,2957.925
1079,2,2956.925
1079,0,2954.925
1080,1,2955.9500000000003
1080,2,2956.9500000000003
1080,8,2962.9500000000003
1080,4,2958.9500000000003
1080,6,2960.9500000000003
1080,5,2959.9500000000003
1080,3,2957.9500000000003
1080,0,2954.9500000000003
1080,7,2961.9500000000003
1081,8,2962.8250000000003
1081,6,2960.8250000000003
1081,2,2956.8250000000003
1081,4,2958.8250000000003
1081,3,2957.8250000000003
1081,1,2955.8250000000003
1081,0,2954.8250000000003
1081,5,2959.8250000000003
1081,7,2961.8250000000003
1082,0,2954.8
1082,1,2955.8
1082,2,2956.8
1082,3,2957.8
1082,4,2958.8
1082,5,2959.8
1082,6,2960.8
1082,7,2961.8
1082,8,2962.8
1083,0,2954.4750000000004
1083,1,2955.4750000000004
1083,3,2957.4750000000004
1083,8,2962.4750000000004
1083,7,2961.4750000000004
1083,6,2960.4750000000004
1083,5,2959.4750000000004
1083,4,2958.4750000000004
1083,2,2956.4750000000004
1084,8,2962.5
1084,7,2961.5
1084,6,2960.5
1084,5,2959.5
1084,3,2957.5
1084,2,2956.5
1084,0,2954.5
1084,1,2955.5
1084,4,2958.5
1085,8,2962.5
1085,7,2961.5
1085,5,2959.5
1085,4,2958.5
1085,6,2960.5
1085,2,2956.5
1085,1,2955.5
1085,0,2954.5
1085,3,2957.5
1086,7,2961.125
1086,5,2959.125
1086,6,2960.125
1086,4,2958.125
1086,8,2962.125
1086,2,2956.125
1086,1,2955.125
1086,0,2954.125
1086,3,2957.125
1087,8,2962.1000000000004
1087,7,2961.1000000000004
1087,6,2960.1000000000004
1087,5,2959.1000000000004
1087,4,2958.1000000000004
1087,2,2956.1000000000004
1087,1,2955.1000000000004
1087,0,2954.1000000000004
1087,3,2957.1000000000004
1088,6,2961.7250000000004
1088,4,2959.7250000000004
1088,8,2963.7250000000004
1088,5,2960.7250000000004
1088,3,2958.7250000000004
1088,7,2962.7250000000004
1088,1,2956.7250000000004
1088,0,2955.7250000000004
1088,2,2957.7250000000004
1089,6,2961.5750000000003
1089,5,2960.5750000000003
1089,4,2959.5750000000003
1089,3,2958.5750000000003
1089,7,2962.5750000000003
1089,1,2956.5750000000003
1089,0,2955.5750000000003
1089,8,2963.5750000000003
1089,2,2957.5750000000003
1090,7,2962.425
1090,6,2961.425
1090,5,2960.425
1090,4,2959.425
1090,3,2958.425
1090,2,2957.425
1090,1,2956.425
1090,0,2955.425
1090,8,2963.425
1091,7,2962.4
1091,6,2961.4
1091,0,2955.4
1091,3,2958.4
1091,2,2957.4
1091,1,2956.4
1091,8,2963.4
1091,4,2959.4
1091,5,2960.4
1092,1,2956.3
1092,0,2955.3
1092,2,2957.3
1092,3,2958.3
1092,4,2959.3
1092,5,2960.3
1092,6,2961.3
1092,7,2962.3
1092,8,2963.3
1093,7,2962.4
1093,5,2960.4
1093,4,2959.4
1093,3,2958.4
1093,0,2955.4
1093,1,2956.4
1093,6,2961.4
1093,8,2963.4
1093,2,2957.4
1094,0,2955.125
1094,2,2957.125
1094,3,2958.125
1094,4,2959.125
1094,5,2960.125
1094,6,2961.125
1094,7,2962.125
1094,8,2963.125
1094,1,2956.125
1095,1,2956.025
1095,2,2957.025
1095,3,2958.025
1095,4,2959.025
1095,5,2960.025
1095,6,2961.025
1095,8,2963.025
1095,0,2955.025
1095,7,2962.025
1096,0,2954.925
1096,1,2955.925
1096,2,2956.925
1096,3,2957.925
1096,4,2958.925
1096,5,2959.925
1096,6,2960.925
1096,7,2961.925
1096,8,2962.925
1097,2,2956.9500000000003
1097,1,2955.9500000000003
1097,0,2954.9500000000003
1097,5,2959.9500000000003
1097,4,2958.9500000000003
1097,8,2962.9500000000003
1097,7,2961.9500000000003
1097,6,2960.9500000000003
1097,3,2957.9500000000003
1098,7,2961.8250000000003
1098,6,2960.8250000000003
1098,5,2959.8250000000003
1098,4,2958.8250000000003
1098,3,2957.8250000000003
1098,2,2956.8250000000003
1098,1,2955.8250000000003
1098,8,2962.8250000000003
1098,0,2954.8250000000003
1099,8,2962.8
1099,1,2955.8
1099,2,2956.8
1099,7,2961.8
1099,4,2958.8
1099,5,2959.8
1099,6,2960.8
1099,0,2954.8
1099,3,2957.8
1100,3,2957.4750000000004
1100,8,2962.4750000000004
1100,0,2954.4750000000004
1100,1,2955.4750000000004
1100,7,2961.4750000000004
1100,6,2960.4750000000004
1100,2,2956.4750000000004
1100,5,2959.4750000000004
1100,4,2958.4750000000004
1101,0,2954.5
1101,8,2962.5
1101,6,2960.5
1101,7,2961.5
1101,5,2959.5
1101,4,2958.5
1101,1,2955.5
1101,2,2956.5
1101,3,2957.5
1102,4,2958.5
1102,3,2957.5
1102,2,2956.5
1102,1,2955.5
1102,0,2954.5
1102,5,2959.5
1102,6,2960.5
1102,7,2961.5
1102,8,2962.5
1103,7,2961.125
1103,0,2954.125
1103,1,2955.125
1103,2,2956.125
1103,3,2957.125
1103,8,2962.125
1103,6,2960.125
1103,5,2959.125
1103,4,2958.125
1104,4,2958.1000000000004
1104,3,2957.1000000000004
1104,2,2956.1000000000004
1104,1,2955.1000000000004
1104,0,2954.1000000000004
1104,6,2960.1000000000004
1104,7,2961.1000000000004
1104,5,2959.1000000000004
1104,8,2962.1000000000004
1105,0,2955.7250000000004
1105,3,2958.7250000000004
1105,2,2957.7250000000004
1105,4,2959.7250000000004
1105,7,2962.7250000000004
1105,1,2956.7250000000004
1105,8,2963.7250000000004
1105,5,2960.7250000000004
1105,6,2961.7250000000004
1106,5,2960.5750000000003
1106,7,2962.5750000000003
1106,4,2959.5750000000003
1106,3,2958.5750000000003
1106,2,2957.5750000000003
1106,1,2956.5750000000003
1106,0,2955.5750000000003
1106,8,2963.5750000000003
1106,6,2961.5750000000003
1107,7,2962.425
1107,0,2955.425
1107,2,2957.425
1107,8,2963.425
1107,4,2959.425
1107,5,2960.425
1107,6,2961.425
1107,3,2958.425
1107,1,2956.425
1108,8,2963.4
1108,7,2962.4
1108,6,2961.4
1108,5,2960.4
1108,4,2959.4
1108,3,2958.4
1108,2,2957.4
1108,1,2956.4
1108,0,2955.4
1109,8,2963.3
1109,4,2959.3
1109,6,2961.3
1109,5,2960.3
1109,3,2958.3
1109,2,2957.3
1109,1,2956.3
1109,0,2955.3
1109,7,2962.3
1110,0,2955.4
1110,1,2956.4
1110,2,2957.4
1110,3,2958.4
1110,4,2959.4
1110,6,2961.4
1110,7,2962.4
1110,8,2963.4
1110,5,2960.4
1111,0,2955.125
1111,8,2963.125
1111,1,2956.125
1111,2,2957.125
1111,3,2958.125
1111,4,2959.125
1111,5,2960.125
1111,6,2961.125
1111,7,2962.125
1112,1,2956.025
1112,2,2957.025
1112,3,2958.025
1112,4,2959.025
1112,5,2960.025
1112,6,2961.025
1112,7,2962.025
1112,8,2963.025
1112,0,2955.025
1113,8,2962.925
1113,5,2959.925
1113,4,2958.925
1113,3,2957.925
1113,2,2956.925
1113,1,2955.925
1113,0,2954.925
1113,7,2961.925
1113,6,2960.925
1114,8,2962.9500000000003
1114,7,2961.9500000000003
1114,6,2960.9500000000003
1114,5,2959.9500000000003
1114,1,2955.9500000000003
1114,3,2957.9500000000003
1114,2,2956.9500000000003
1114,0,2954.9500000000003
1114,4,2958.9500000000003
1115,0,2954.8250000000003
1115,1,2955.8250000000003
1115,5,2959.8250000000003
1115,3,2957.8250000000003
1115,4,2958.8250000000003
1115,6,2960.8250000000003
1115,7,2961.8250000000003
1115,2,2956.8250000000003
1115,8,2962.8250000000003
1116,8,2962.8
1116,7,2961.8
1116,6,2960.8
1116,5,2959.8
1116,4,2958.8
1116,3,2957.8
1116,2,2956.8
1116,1,2955.8
1116,0,2954.8
1117,8,2962.4750000000004
1117,6,2960.4750000000004
1117,0,2954.4750000000004
1117,1,2955.4750000000004
1117,2,2956.4750000000004
1117,3,2957.4750000000004
1117,4,2958.4750000000004
1117,5,2959.4750000000004
1117,7,2961.4750000000004
1118,0,2954.5
1118,1,2955.5
1118,2,2956.5
1118,3,2957.5
1118,4,2958.5
1118,5,2959.5
1118,6,2960.5
1118,7,2961.5
1118,8,2962.5
1119,5,2959.5
1119,4,2958.5
1119,6,2960.5
1119,7,2961.5
1119,8,2962.5
1119,1,2955.5
1119,3,2957.5
1119,2,2956.5
1119,0,2954.5
1120,3,2957.125
1120,0,2954.125
1120,4,2958.125
1120,8,2962.125
1120,7,2961.125
1120,6,2960.125
1120,2,2956.125
1120,1,2955.125
1120,5,2959.125
1121,7,2961.1000000000004
1121,0,2954.1000000000004
1121,1,2955.1000000000004
1121,2,2956.1000000000004
1121,3,2957.1000000000004
1121,4,2958.1000000000004
1121,5,2959.1000000000004
1121,6,2960.1000000000004
1121,8,2962.1000000000004
1122,2,2957.7250000000004
1122,5,2960.7250000000004
1122,6,2961.7250000000004
1122,7,2962.7250000000004
1122,8,2963.7250000000004
1122,0,2955.7250000000004
1122,1,2956.7250000000004
1122,3,2958.7250000000004
1122,4,2959.7250000000004
1123,2,2957.5750000000003
1123,1,2956.5750000000003
1123,0,2955.5750000000003
1123,3,2958.5750000000003
1123,5,2960.5750000000003
1123,6,2961.5750000000003
1123,4,2959.5750000000003
1123,7,2962.5750000000003
1123,8,2963.5750000000003
1124,5,2960.425
1124,2,2957.425
1124,4,2959.425
1124,3,2958.425
1124,1,2956.425
1124,0,2955.425
1124,6,2961.425
1124,7,2962.425
1124,8,2963.425
1125,7,2962.4
1125,1,2956.4
1125,2,2957.4
1125,3,2958.4
1125,4,2959.4
1125,5,2960.4
1125,6,2961.4
1125,8,2963.4
1125,0,2955.4
1126,6,2961.3
1126,8,2963.3
1126,1,2956.3
1126,2,2957.3
1126,3,2958.3
1126,4,2959.3
1126,5,2960.3
1126,0,2955.3
1126,7,2962.3
1127,0,2955.4
1127,8,2963.4
1127,1,2956.4
1127,2,2957.4
1127,3,2958.4
1127,7,2962.4
1127,4,2959.4
1127,6,2961.4
1127,5,2960.4
1128,0,2955.125
1128,8,2963.125
1128,7,2962.125
1128,5,2960.125
1128,4,2959.125
1128,3,2958.125
1128,6,2961.125
1128,2,2957.125
1128,1,2956.125
1129,7,2962.025
1129,6,2961.025
1129,5,2960.025
1129,8,2963.025
1129,3,2958.025
1129,4,2959.025
1129,2,2957.025
1129,1,2956.025
1129,0,2955.025
1130,0,2954.925
1130,1,2955.925
1130,2,2956.925
1130,3,2957.925
1130,5,2959.925
1130,6,2960.925
1130,7,2961.925
1130,8,2962.925
1130,4,2958.925
1131,6,2960.9500000000003
1131,8,2962.9500000000003
1131,7,2961.9500000000003
1131,5,2959.9500000000003
1131,3,2957.9500000000003
1131,2,2956.9500000000003
1131,1,2955.9500000000003
1131,0,2954.9500000000003
1131,4,2958.9500000000003
1132,8,2962.8250000000003
1132,7,2961.8250000000003
1132,6,2960.8250000000003
1132,5,2959.8250000000003
1132,4,2958.8250000000003
1132,3,2957.8250000000003
1132,2,2956.8250000000003
1132,1,2955.8250000000003
1132,0,2954.8250000000003
1133,8,2962.8
1133,7,2961.8
1133,6,2960.8
1133,5,2959.8
1133,0,2954.8
1133,3,2957.8
1133,2,2956.8
1133,1,2955.8
1133,4,2958.8
1134,8,2962.4750000000004
1134,7,2961.4750000000004
1134,6,2960.4750000000004
1134,5,2959.4750000000004
1134,2,2956.4750000000004
1134,3,2957.4750000000004
1134,1,2955.4750000000004
1134,0,2954.4750000000004
1134,4,2958.4750000000004
1135,8,2962.5
1135,6,2960.5
1135,5,2959.5
1135,7,2961.5
1135,3,2957.5
1135,2,2956.5
1135,1,2955.5
1135,0,2954.5
1135,4,2958.5
1136,0,2954.5
1136,7,2961.5
1136,2,2956.5
1136,3,2957.5
1136,4,2958.5
1136,5,2959.5
1136,6,2960.5
1136,8,2962.5
1136,1,2955.5
1137,7,2961.125
1137,8,2962.125
1137,6,2960.125
1137,5,2959.125
1137,0,2954.125
1137,4,2958.125
1137,1,2955.125
1137,3,2957.125
1137,2,2956.125
1138,0,2954.1000000000004
1138,1,2955.1000000000004
1138,3,2957.1000000000004
1138,4,2958.1000000000004
1138,5,2959.1000000000004
1138,6,2960.1000000000004
1138,7,2961.1000000000004
1138,8,2962.1000000000004
1138,2,2956.1000000000004
1139,3,2958.7250000000004
1139,5,2960.7250000000004
1139,6,2961.7250000000004
1139,7,2962.7250000000004
1139,8,2963.7250000000004
1139,0,2955.7250000000004
1139,4,2959.7250000000004
1139,2,2957.7250000000004
1139,1,2956.7250000000004
1140,1,2956.5750000000003
1140,8,2963.5750000000003
1140,2,2957.5750000000003
1140,6,2961.5750000000003
1140,5,2960.5750000000003
1140,7,2962.5750000000003
1140,3,2958.5750000000003
1140,4,2959.5750000000003
1140,0,2955.5750000000003
1141,8,2963.425
1141,3,2958.425
1141,0,2955.425
1141,1,2956.425
1141,7,2962.425
1141,6,2961.425
1141,5,2960.425
1141,4,2959.425
1141,2,2957.425
1142,0,2955.4
1142,1,2956.4
1142,2,2957.4
1142,3,2958.4
1142,4,2959.4
1142,5,2960.4
1142,6,2961.4
1142,7,2962.4
1142,8,2963.4
1143,6,2961.3
1143,5,2960.3
1143,8,2963.3
1143,4,2959.3
1143,3,2958.3
1143,2,2957.3
1143,1,2956.3
1143,0,2955.3
1143,7,2962.3
1144,8,2963.4
1144,7,2962.4
1144,6,2961.4
1144,5,2960.4
1144,4,2959.4
1144,3,2958.4
1144,2,2957.4
1144,1,2956.4
1144,0,2955.4
1145,7,2962.125
1145,8,2963.125
1145,0,2955.125
1145,1,2956.125
1145,2,2957.125
1145,3,2958.125
1145,4,2959.125
1145,5,2960.125
1145,6,2961.125
1146,7,2962.025
1146,8,2963.025
1146,1,2956.025
1146,2,2957.025
1146,0,2955.025
1146,4,2959.025
1146,5,2960.025
1146,6,2961.025
1146,3,2958.025
1147,8,2962.925
1147,7,2961.925
1147,6,2960.925
1147,5,2959.925
1147,3,2957.925
1147,2,2956.925
1147,1,2955.925
1147,0,2954.925
1147,4,2958.925
1148,7,2961.9500000000003
1148,8,2962.9500000000003
1148,5,2959.9500000000003
1148,4,2958.9500000000003
1148,6,2960.9500000000003
1148,2,2956.9500000000003
1148,0,2954.9500000000003
1148,3,2957.9500000000003
1148,1,2955.9500000000003
1149,7,2961.8250000000003
1149,8,2962.8250000000003
1149,5,2959.8250000000003
1149,0,2954.8250000000003
1149,6,2960.8250000000003
1149,1,2955.8250000000003
1149,2,2956.8250000000003
1149,3,2957.8250000000003
1149,4,2958.8250000000003
1150,4,2958.8
1150,0,2954.8
1150,1,2955.8
1150,2,2956.8
1150,3,2957.8
1150,6,2960.8
1150,5,2959.8
1150,7,2961.8
1150,8,2962.8
1151,4,2958.4750000000004
1151,3,2957.4750000000004
1151,5,2959.4750000000004
1151,0,2954.4750000000004
1151,2,2956.4750000000004
1151,1,2955.4750000000004
1151,7,2961.4750000000004
1151,6,2960.4750000000004
1151,8,2962.4750000000004
1152,8,2962.5
1152,7,2961.5
1152,6,2960.5
1152,0,2954.5
1152,4,2958.5
1152,3,2957.5
1152,2,2956.5
1152,1,2955.5
1152,5,2959.5
1153,8,2962.5
1153,0,2954.5
1153,1,2955.5
1153,2,2956.5
1153,3,2957.5
1153,4,2958.5
1153,5,2959.5
1153,6,2960.5
1153,7,2961.5
1154,6,2960.125
1154,7,2961.125
1154,8,2962.125
1154,0,2954.125
1154,5,2959.125
1154,4,2958.125
1154,3,2957.125
1154,2,2956.125
1154,1,2955.125
1155,7,2961.1000000000004
1155,8,2962.1000000000004
1155,5,2959.1000000000004
1155,6,2960.1000000000004
1155,3,2957.1000000000004
1155,2,2956.1000000000004
